tf,condition,primetime_logFC,chromVAR_dif,tobias_logFC,primetime_sign,chromVAR_sign,tobias_sign,primetime_pval_adj,chromVAR_pval_adj,tobias_pvalue
POU5F1,TFCP2L1_knockdown,-0.211185781124158,-0.013212598027056564,-0.02101,NS,NS,Downregulated,0.434920925721341,0.9451855424841861,3.34991e-41
POU5F1,Forskolin_stimulation_NPC_24h,0.131915041445837,-0.00827472125814038,0.11789,NS,NS,NS,0.857188087274161,0.9667729220897776,5.1994e-100
POU5F1,Forskolin_stimulation_NPC_4h,0.037257080968947,-0.010732605521701563,0.0943,NS,NS,NS,0.859711314374284,0.984794634191944,2.02633e-83
POU5F1,Heat_shock_NPC,-0.256375012645567,-0.021766098172670296,0.26191,NS,NS,NS,0.229171051065377,0.25491292158043627,4.28e-128
POU5F1::SOX2,Chiron_removal,-0.164508891456267,0.020102021687540668,-0.01643,NS,NS,Downregulated,0.843494006530403,0.61443629483598206,1.0974e-48
POU5F1::SOX2,FOXA1_overexpression,-0.170698873706884,-0.03648544273890446,0.01836,NS,NS,NS,0.92869572764428,0.09944383467112651,4.02963e-29
POU5F1::SOX2,LIF_removal_24h,-0.23314141703045899,-0.005136305866985519,-0.02548,NS,NS,Downregulated,0.682813233196246,0.9106791517539704,5.2662200000000006e-61
POU5F1::SOX2,POU5F1_degradation,-2.60859715835269,-0.27855416053532234,-0.74718,Downregulated,Downregulated,Downregulated,1.96375819350133e-9,2.19943127794328e-13,4.19437e-205
POU5F1::SOX2,SOX2_degradation,-1.60023032352567,-0.24731964034690565,-0.7106,Downregulated,Downregulated,Downregulated,1.90365075227555e-8,4.062189491830624e-12,3.7332999999999997e-206
POU5F1::SOX2,Serum,-0.11026111741865,-0.019130079549964533,-0.07535,NS,NS,Downregulated,0.681336026325182,0.8552617658543936,1.0446e-108
POU5F1::SOX2,Forskolin,0.13627718008191,-0.0035302768082061675,-0.12616,NS,NS,Downregulated,0.59551456959493,0.9982454964048935,2.2793599999999998e-122
POU5F1::SOX2,Heat_shock,-0.689136374762168,-0.1419616646807863,-0.41823,Downregulated,Downregulated,Downregulated,8.02064187682987e-5,8.187717865913037e-6,3.8187299999999996e-169
POU5F1::SOX2,LIF_removal_1h,-0.331308246938057,0.014851761485869447,0.0132,NS,NS,NS,0.767024513433049,0.9967208797546465,3.41447e-25
POU5F1::SOX2,LIF_removal_3h,-0.156825890323032,-0.004976640432689236,-0.04133,NS,NS,Downregulated,0.86802305667349,0.9990609479484573,2.1740499999999998e-73
POU5F1::SOX2,LIF_removal_6h,-0.164017016504691,-0.017524429293248364,-0.07633,NS,NS,Downregulated,0.638265149569028,0.9972264321673686,1.1118899999999998e-103
POU5F1::SOX2,mNPC_differentiation,-2.16860461236286,-0.17572445181910046,-0.40658,Downregulated,Downregulated,Downregulated,4.55654479441619e-14,3.9660138842770575e-8,8.940209999999999e-182
POU5F1::SOX2,TFCP2L1_knockdown,-0.106049747325779,-0.0233980575554281,-0.03486,NS,NS,Downregulated,0.758442033547021,0.9451855424841861,2.50683e-67
POU5F1::SOX2,Forskolin_stimulation_NPC_24h,0.462686056013397,0.010723748484691237,0.12663,NS,NS,NS,0.0365654488192946,0.9667729220897776,2.67612e-112
POU5F1::SOX2,Forskolin_stimulation_NPC_4h,0.414953920188568,-0.01355750354996324,0.11124,NS,NS,NS,0.0160539004110132,0.9932348525597723,1.16013e-94
POU5F1::SOX2,Heat_shock_NPC,-0.311478514938277,-0.021316189986561318,0.34259,NS,NS,NS,0.165041737776562,0.5229338066020677,1.0205399999999997e-148
PPARA::RXRA,Chiron_removal,0.208764554547413,-0.004730714512483681,-0.04783,NS,NS,Downregulated,0.908130000950612,0.7479603630959251,2.80011e-66
PPARA::RXRA,FOXA1_overexpression,1.81385908612572,-0.03061366465658719,0.02609,NS,NS,NS,0.279449248096178,0.5549807390217035,2.69233e-25
PPARA::RXRA,LIF_removal_24h,0.00587718133902897,-0.024622520565720618,-0.06504,NS,Downregulated,Downregulated,0.988405941782305,0.02540292853046204,4.64216e-84
PPARA::RXRA,POU5F1_degradation,-0.532321731361413,0.0029512445394217473,-0.10051,NS,NS,Downregulated,0.365989549531941,0.7719692114560561,8.604829999999999e-98
PPARA::RXRA,SOX2_degradation,0.490707057297414,0.003953122198651048,-0.09592,NS,NS,Downregulated,0.321639801061148,0.6519682624182388,9.09137e-95
PPARA::RXRA,Serum,-0.195443918084182,-0.008153601153670222,-0.06128,NS,NS,Downregulated,0.429630640254906,0.8552617658543936,5.86236e-68
PPARA::RXRA,Forskolin,-0.284126601684964,0.0015919905675219372,-0.06608,NS,NS,Downregulated,0.276248304783615,0.9982454964048935,1.76582e-75
PPARA::RXRA,Heat_shock,0.738948995733281,0.020554284923562583,-0.06498,Upregulated,NS,Downregulated,4.17866173089552e-5,0.06332049778230205,2.75128e-73
PPARA::RXRA,LIF_removal_1h,0.263737138543447,-0.0016976181532644703,-0.01889,NS,NS,Downregulated,0.932201579881635,0.9967208797546465,6.55559e-25
PPARA::RXRA,LIF_removal_3h,-0.00951439740122212,-0.005852303805177041,-0.10843,NS,NS,Downregulated,0.984763658191153,0.9990609479484573,1.0083e-93
PPARA::RXRA,LIF_removal_6h,-0.220715788174724,-0.011641574316577257,-0.06751,NS,NS,Downregulated,0.537854815763571,0.9900224097324921,3.64173e-71
PPARA::RXRA,mNPC_differentiation,0.496916476718407,-0.1180863003254011,-0.21685,NS,Downregulated,Downregulated,0.0224781857775485,9.410097488455769e-13,6.9250799999999994e-132
PPARA::RXRA,TFCP2L1_knockdown,-0.136305131948792,-0.00589519282871136,-0.04127,NS,NS,Downregulated,0.705341674472664,0.9451855424841861,4.08448e-54
PPARA::RXRA,Forskolin_stimulation_NPC_24h,-0.025576313250329,0.004755562257805282,0.07067,NS,NS,NS,0.967767970609754,0.9667729220897776,5.274869999999999e-69
PPARA::RXRA,Forskolin_stimulation_NPC_4h,0.186125902277991,-0.0018540818559128203,0.01572,NS,NS,NS,0.569906555793645,0.9932348525597723,4.93091e-17
PPARA::RXRA,Heat_shock_NPC,0.723025883906339,0.025811359637417014,0.22076,Upregulated,NS,NS,0.00717703018265996,0.16471734452646236,1.61288e-111
PPARG::RXRA,Chiron_removal,-0.15981644342284,-0.0057455914891060686,-0.0321,NS,NS,Downregulated,0.908130000950612,0.7113708224802776,3.4437699999999994e-49
PPARG::RXRA,FOXA1_overexpression,0.686640410471775,-0.014625073986080065,0.04279,NS,NS,NS,0.789720059729306,0.4788353239860636,4.4047399999999996e-32
PPARG::RXRA,LIF_removal_24h,0.211988552208834,-0.03009089181061021,-0.05857,NS,Downregulated,Downregulated,0.785376171246892,0.011650030206666715,2.0832900000000002e-76
PPARG::RXRA,POU5F1_degradation,0.725386780039288,-0.0246342706743703,-0.07865,NS,Downregulated,Downregulated,0.371729101450546,0.008671877746894,2.8294599999999996e-85
PPARG::RXRA,SOX2_degradation,0.209373111200551,-0.009288080550248465,-0.05128,NS,NS,Downregulated,0.676856959568105,0.301280696372709,2.81476e-67
PPARG::RXRA,Serum,-0.204517096386547,-0.013976683789289653,-0.05426,NS,NS,Downregulated,0.458827123185263,0.5735095287122544,2.6205600000000003e-61
PPARG::RXRA,Forskolin,0.261537997942789,-0.0015985034322928068,-0.04173,NS,NS,Downregulated,0.409226501547973,0.9982454964048935,8.527869999999999e-45
PPARG::RXRA,Heat_shock,0.548210257342184,0.03781566182900584,-0.04641,Upregulated,Upregulated,Downregulated,0.00459210874675637,0.0014721893845536223,1.30509e-56
PPARG::RXRA,LIF_removal_1h,-0.116392527459645,0.0023862065188949323,-0.03789,NS,NS,Downregulated,0.932201579881635,0.9967208797546465,5.75956e-45
PPARG::RXRA,LIF_removal_3h,-0.144514637960394,-0.013119202999790266,-0.074,NS,NS,Downregulated,0.890857641398841,0.9990609479484573,1.80885e-77
PPARG::RXRA,LIF_removal_6h,-0.0818161725821406,-0.020577188794081002,-0.08722,NS,NS,Downregulated,0.812886622228398,0.6029996890641238,7.85126e-80
PPARG::RXRA,mNPC_differentiation,0.0454670288345317,-0.1291602620899026,-0.23068,NS,Downregulated,Downregulated,0.862287816680566,3.1448284125785215e-13,3.6969499999999996e-131
PPARG::RXRA,TFCP2L1_knockdown,-0.00171299754345545,-0.008756595567475878,-0.04265,NS,NS,Downregulated,0.995887257620177,0.9451855424841861,1.67625e-59
PPARG::RXRA,Forskolin_stimulation_NPC_24h,-0.0228459380908562,0.006972668436642099,0.10482,NS,NS,NS,0.967767970609754,0.9667729220897776,2.42097e-80
PPARG::RXRA,Forskolin_stimulation_NPC_4h,0.0192484134329379,3.232320447521947e-4,0.09516,NS,NS,NS,0.928776989642885,0.9932348525597723,3.22551e-69
PPARG::RXRA,Heat_shock_NPC,0.175710132957108,0.02347166509361044,0.15637,NS,NS,NS,0.416758724219621,0.1791030109095283,4.37382e-95
RARA,Chiron_removal,-0.244943679785903,-0.020473226368691325,-0.09406,NS,NS,Downregulated,0.908130000950612,0.14157956136510644,6.097299999999999e-94
RARA,FOXA1_overexpression,0.397466621739344,-0.011888628521150673,0.08656,NS,NS,NS,0.92869572764428,0.9521766524725884,4.41992e-62
RARA,LIF_removal_24h,-0.248437805090234,-0.02209981094107106,-0.08421,NS,Downregulated,Downregulated,0.826324614279522,0.04474377809886312,1.9306299999999997e-98
RARA,POU5F1_degradation,0.136854461298323,0.015917519482851424,-0.05735,NS,NS,Downregulated,0.939042585085944,0.0721687963655076,8.15142e-70
RARA,SOX2_degradation,0.569554980932109,0.01190718937664694,-0.00809,NS,NS,Downregulated,0.585243181133579,0.17561827723027268,2.17979e-9
RARA,Serum,-0.0261143951246833,-0.013991830619637784,-0.02033,NS,NS,Downregulated,0.947451407232011,0.5735095287122544,2.66751e-31
RARA,Forskolin,0.385765985490991,0.01015236049415451,-0.02987,NS,NS,Downregulated,0.181788602782903,0.8015285467688589,1.06156e-42
RARA,Heat_shock,1.57844592117094,0.016281525733156055,-0.05662,Upregulated,NS,Downregulated,1.09567009971296e-10,0.16279907798880622,1.44611e-57
RARA,LIF_removal_1h,-0.16845788116254,-0.003713168259622326,-0.04668,NS,NS,Downregulated,0.932201579881635,0.9967208797546465,9.631989999999998e-52
RARA,LIF_removal_3h,-0.229964856804409,-0.011915362697590418,-0.08379,NS,NS,Downregulated,0.86802305667349,0.9990609479484573,9.47734e-73
RARA,LIF_removal_6h,-0.0126619750201907,-0.009865202508910025,-0.06527,NS,NS,Downregulated,0.973286817510173,0.9972264321673686,4.1791499999999997e-66
RARA,mNPC_differentiation,1.4213441446268,-0.10220426291364866,-0.18089,Upregulated,Downregulated,Downregulated,9.027271530591e-8,3.1208181227162025e-11,6.45092e-112
RARA,TFCP2L1_knockdown,-0.137565555053702,-0.0037890670590921866,-0.04719,NS,NS,Downregulated,0.770224248424778,0.9451855424841861,3.43556e-56
RARA,Forskolin_stimulation_NPC_24h,0.0700872885625307,0.0023394693713743864,0.03872,NS,NS,NS,0.936450156163708,0.9667729220897776,6.05987e-41
RARA,Forskolin_stimulation_NPC_4h,0.244137798959786,-0.001692069632902693,0.04637,NS,NS,NS,0.544714121472588,0.9932348525597723,1.34588e-38
RARA,Heat_shock_NPC,0.724594152676749,-0.02907470683514747,0.08208,NS,NS,NS,0.0184115024193513,0.16471734452646236,7.104870000000001e-70
RARA:RXRA,Chiron_removal,-0.244122333449787,-0.012994289063780962,-0.06563,NS,NS,Downregulated,0.801236930285329,0.455861760538912,4.7229300000000003e-76
RARA:RXRA,FOXA1_overexpression,1.1851038557286,-0.026649802238286186,0.00313,NS,NS,NS,0.671825225493959,0.19054564790609377,0.0149602
RARA:RXRA,LIF_removal_24h,-0.6895223511642,-0.03365118799135884,-0.08382,NS,Downregulated,Downregulated,0.178418581816849,0.006231334989688779,1.615e-93
RARA:RXRA,POU5F1_degradation,-0.562473039010119,-0.02012930280700786,-0.09606,NS,Downregulated,Downregulated,0.492875705148446,0.029204808599285273,1.65975e-90
RARA:RXRA,SOX2_degradation,-0.0122920830478926,-0.006656947792556689,-0.028,NS,NS,Downregulated,0.978129809380548,0.46789258822145785,5.65139e-48
RARA:RXRA,Serum,-0.537746732045382,-0.02594288860186306,-0.0316,Downregulated,NS,Downregulated,1.8021434880141e-5,0.11584249829027356,6.75928e-47
RARA:RXRA,Forskolin,0.116563030906366,0.0042742135443537554,0.00602,NS,NS,NS,0.422426491961799,0.9681364143246259,1.15649e-5
RARA:RXRA,Heat_shock,-0.00926001728922845,-0.007001264374453016,-0.04392,NS,NS,Downregulated,0.944534612834353,0.5971204515446199,1.9915e-57
RARA:RXRA,LIF_removal_1h,-1.11599619706976,2.590254682276992e-4,-0.04252,NS,NS,Downregulated,0.430357990178325,0.9967208797546465,1.72431e-50
RARA:RXRA,LIF_removal_3h,-0.26866896378437,-0.002630668096376798,-0.0508,NS,NS,Downregulated,0.415652851062661,0.9990609479484573,3.9051600000000005e-67
RARA:RXRA,LIF_removal_6h,-0.439221726733649,-0.01475569710378753,-0.05207,NS,NS,Downregulated,0.0203011439685361,0.9900224097324921,4.69484e-67
RARA:RXRA,mNPC_differentiation,-0.880360064330613,-0.09770172094444664,-0.1838,Downregulated,Downregulated,Downregulated,2.0848276182284e-4,1.3331989739453356e-10,5.0991000000000006e-120
RARA:RXRA,TFCP2L1_knockdown,0.056669475254903,-0.00835762580428023,-0.02997,NS,NS,Downregulated,0.770224248424778,0.9451855424841861,2.50312e-38
RARA:RXRA,Forskolin_stimulation_NPC_24h,0.0296731046591281,-4.334784078819376e-4,0.03996,NS,NS,NS,0.967767970609754,0.9909707680590795,2.59839e-40
RARA:RXRA,Forskolin_stimulation_NPC_4h,-0.0211765031563228,-0.014416173765712345,-0.00321,NS,NS,NS,0.928776989642885,0.6903964526181828,0.62989
RARA:RXRA,Heat_shock_NPC,-0.173180353694871,-0.019822880965473175,0.01318,NS,NS,NS,0.41974887947008,0.20169827374960844,5.22124e-9
RBPJ,Chiron_removal,0.144702157576039,0.0020825934130426094,-0.02801,NS,NS,Downregulated,0.908130000950612,0.8777681576597088,7.88732e-48
RBPJ,FOXA1_overexpression,2.60637120261298,0.0031277621322047845,0.05297,NS,NS,NS,0.213085877604381,0.9600978523081293,1.84878e-50
RBPJ,LIF_removal_24h,-0.0294677743223333,-0.010447614562485693,-0.02548,NS,NS,Downregulated,0.988405941782305,0.3666149529215206,1.8319e-51
RBPJ,POU5F1_degradation,1.00088106927044,-0.0028780920643741966,-0.08019,NS,NS,Downregulated,0.17465712562026,0.7748507514665027,3.36331e-94
RBPJ,SOX2_degradation,0.718641223833575,-0.0028428512748219217,-0.03264,NS,NS,Downregulated,0.380928806085785,0.7453903163866042,4.50489e-50
RBPJ,Serum,-0.153890569283571,6.436899621914036e-4,-0.01726,NS,NS,Downregulated,0.585751917723707,0.9804067085384727,1.14516e-23
RBPJ,Forskolin,-0.032088610662808,-0.011023506188738407,-0.04401,NS,NS,Downregulated,0.92805310975469,0.8015285467688589,1.61031e-54
RBPJ,Heat_shock,0.24263857392248,0.005109730261439469,-0.02883,NS,NS,Downregulated,0.199721755728244,0.7129896064915634,3.0674e-42
RBPJ,LIF_removal_1h,-0.469407426619243,0.00400374587591891,-0.0553,NS,NS,Downregulated,0.923016082670136,0.9967208797546465,1.51705e-65
RBPJ,LIF_removal_3h,-0.14530202170326,-0.012788128901902526,-0.05373,NS,NS,Downregulated,0.86802305667349,0.9990609479484573,6.49924e-62
RBPJ,LIF_removal_6h,0.198923014491879,-4.6613760378565964e-4,-0.03825,NS,NS,Downregulated,0.585474944051297,0.9972264321673686,2.5196599999999996e-52
RBPJ,mNPC_differentiation,0.657379786399604,0.018850983996653997,0.05964,NS,NS,NS,0.0168726474109373,0.05030732208134073,3.25476e-81
RBPJ,TFCP2L1_knockdown,0.409766210727626,0.0034072625016025987,-0.01037,NS,NS,Downregulated,0.357129154853888,0.9451855424841861,2.67663e-14
RBPJ,Forskolin_stimulation_NPC_24h,0.0846216756583144,-0.0028763099060204866,0.06614,NS,NS,NS,0.936313341342127,0.9667729220897776,1.676e-73
RBPJ,Forskolin_stimulation_NPC_4h,0.258756844799612,-0.010910507862850891,0.02146,NS,NS,NS,0.127503237545916,0.7306826315212634,1.5159700000000001e-24
RBPJ,Heat_shock_NPC,0.107129227891184,-0.020293956228969907,0.052,NS,NS,NS,0.637111347863644,0.12776507757005665,8.31902e-58
REL,Chiron_removal,0.00961550694349668,0.009375914953232077,-0.00407,NS,NS,Downregulated,0.982649490635771,0.61443629483598206,0.00417983
REL,FOXA1_overexpression,0.0291936864383629,-0.01680521344958371,0.00235,NS,NS,NS,0.9678307207156,0.18858150492632292,0.634315
REL,LIF_removal_24h,0.587676683011986,-0.006588125979830332,0.00519,Upregulated,NS,NS,0.00316648557587779,0.7008808153459658,8.92041e-5
REL,POU5F1_degradation,0.884780108741419,-0.002632891732671452,-0.03323,Upregulated,NS,Downregulated,5.4924232888855e-4,0.8138834788852818,8.07128e-47
REL,SOX2_degradation,0.725913074302907,-0.0012507001425378379,-0.03401,Upregulated,NS,Downregulated,5.9379360494177e-4,0.8922690340383836,9.45089e-46
REL,Serum,1.36967768825018,0.018999436859352313,0.08287,Upregulated,NS,NS,1.41111044104366e-6,0.45304026548018644,2.4106299999999998e-79
REL,Forskolin,-0.333558630563981,-0.023957083561373722,-0.05268,NS,NS,Downregulated,0.117795309656741,0.5639721370414833,6.60159e-62
REL,Heat_shock,-0.43549516650322,-0.003742187266167797,-0.05826,NS,NS,Downregulated,0.0477263495638331,0.8395940150446333,6.1221e-58
REL,LIF_removal_1h,-0.101611278040363,-0.004541999763964781,0.00921,NS,NS,NS,0.932201579881635,0.9967208797546465,1.03811e-10
REL,LIF_removal_3h,0.176823506944754,-0.01007099635197801,-0.00854,NS,NS,Downregulated,0.86802305667349,0.9990609479484573,0.00350069
REL,LIF_removal_6h,0.170841963850685,-0.007179791869035076,-0.04817,NS,NS,Downregulated,0.642112526782556,0.9972264321673686,2.64528e-50
REL,mNPC_differentiation,1.81350138121536,0.03524755039494592,-0.01997,Upregulated,Upregulated,Downregulated,7.57050513896838e-8,0.0031186114823194733,4.9066599999999995e-27
REL,TFCP2L1_knockdown,-0.283211897349301,-0.0163041991003215,-0.02381,NS,NS,Downregulated,0.418148666035748,0.9451855424841861,2.11375e-28
REL,Forskolin_stimulation_NPC_24h,-0.455672052082444,-0.012627389721171039,-0.00769,Downregulated,NS,Downregulated,0.00760182473863058,0.9424753190497472,1.04863e-4
REL,Forskolin_stimulation_NPC_4h,-0.125272524149659,-0.005211424603881296,-0.03749,NS,NS,Downregulated,0.452544711355924,0.9932348525597723,6.6796e-32
REL,Heat_shock_NPC,-1.65573653346148,-0.0045879985766466205,-0.11246,Downregulated,NS,Downregulated,2.08807194286985e-14,0.771142012250396,7.50742e-80
RFX1,Chiron_removal,0.160903095059003,0.03186884765711737,-0.01087,NS,NS,Downregulated,0.908130000950612,0.26412399151909105,5.04963e-11
RFX1,LIF_removal_24h,0.699273211318002,-0.006214167152634076,0.02994,NS,NS,NS,0.682813233196246,0.8549681514967399,1.69862e-43
RFX1,POU5F1_degradation,1.49197823445334,0.0031091484218122092,-0.15087,NS,NS,Downregulated,0.0755353404880841,0.8715220111430408,2.0048399999999997e-98
RFX1,SOX2_degradation,1.1356529899275,-0.04202860625970421,-0.19291,NS,Downregulated,Downregulated,0.0255337778512205,0.017235500691296778,8.85877e-111
RFX1,Serum,0.263782185846095,0.005072160200912015,0.04073,NS,NS,NS,0.458827123185263,0.9517175066834885,2.44307e-42
RFX1,Forskolin,0.852634777977542,-0.026905353672517257,-0.1152,NS,NS,Downregulated,0.0189405239361541,0.8015285467688589,4.24027e-82
RFX1,FOXA1_overexpression,1.3713632964493,-0.03549182008347364,-0.03624,NS,NS,Downregulated,0.789720059729306,0.10632751506986864,1.08665e-21
RFX1,Heat_shock,0.262019893077084,-0.028226943756054196,-0.14512,NS,NS,Downregulated,0.426608550637974,0.2409886788950677,3.0988499999999995e-93
RFX1,LIF_removal_1h,-0.203890640604879,0.0012116102130326012,0.02115,NS,NS,NS,0.932201579881635,0.9967208797546465,8.31234e-22
RFX1,LIF_removal_3h,-0.258950066112863,-0.00643748963696513,0.01279,NS,NS,NS,0.838018209523585,0.9990609479484573,2.23908e-13
RFX1,LIF_removal_6h,-0.253827750741036,0.006437586963962082,-0.00515,NS,NS,Downregulated,0.585474944051297,0.9972264321673686,0.0273491
RFX1,mNPC_differentiation,1.61751658886359,0.3569866578214005,0.28846,Upregulated,Upregulated,NS,1.37920607862074e-7,2.721787358697891e-16,1.75432e-128
RFX1,TFCP2L1_knockdown,-0.478041871985787,-0.008034158378786016,8.9e-4,NS,NS,NS,0.217201267901146,0.9451855424841861,0.628167
RFX1,Forskolin_stimulation_NPC_24h,0.592309446522883,0.11420630671739054,0.30331,Upregulated,NS,NS,0.00374299847722957,0.06179207210162176,9.236079999999999e-132
RFX1,Forskolin_stimulation_NPC_4h,-0.0259698615826216,0.09580981371778288,0.186,NS,NS,NS,0.899529296720729,0.11801252524171583,3.8163899999999996e-103
RFX1,Heat_shock_NPC,-0.390601910518775,-0.03543530648661142,-0.1796,NS,NS,Downregulated,0.0767567740867276,0.5210567135422827,1.5476099999999997e-101
RORA,Chiron_removal,-0.414140619038517,-0.025922249558801718,-0.09987,NS,NS,Downregulated,0.764671182751506,0.16880120881535104,1.0899399999999999e-100
RORA,FOXA1_overexpression,1.88372874488963,-0.040644873920184406,0.07324,NS,NS,NS,0.086936499032718,0.268316189041766,4.1867599999999995e-53
RORA,LIF_removal_24h,0.0312267856655743,-0.0379253195619446,-0.10867,NS,Downregulated,Downregulated,0.988405941782305,0.012451533941011996,1.1914599999999999e-107
RORA,POU5F1_degradation,0.12168998988127,0.025664863938852145,-0.0457,NS,Upregulated,Downregulated,0.939042585085944,0.030699161974495924,1.33153e-62
