logFC	P.Value	tf	DMSO	FK	p_adjusted	sig
0.133012026229758	0.446513600735077	PAX6	-2.25141999293512	-2.11840796670536	0.619357575213171	NS
-0.0888387165182588	0.463767325299228	NFE2L2	2.32099178095066	2.2321530644324	0.62222688874659	NS
0.0833606491643279	0.704626580968518	GBX2	-2.18394570446135	-2.10058505529702	0.796221184247031	NS
-0.153094068744582	0.430298904822541	RANDOM1_2_hBGm	-2.40674093229185	-2.55983500103643	0.616761763578975	NS
-0.140218742919975	0.504477886233569	IRF3	0.930568022387915	0.79034927946794	0.657349972971015	NS
-0.205622299259117	0.413970255545772	SMAD4	-1.51713158845759	-1.72275388771671	0.606340217168693	NS
0.109400860395331	0.629566176855734	RANDOM2_1_hBGm	-2.89071119971243	-2.7813103393171	0.735113616830221	NS
0.00769555943456091	0.97335115899957	RANDOM3_1_hBGm	-1.75082711027963	-1.74313155084507	0.980955464929254	NS
-0.127808492041479	0.536693314055993	RANDOM1_1_hBGm	-2.74813598551525	-2.87594447755673	0.665706129934838	NS
-0.089329213086062	0.639000495381759	RANDOM2_3_hBGm	-2.71359291801212	-2.80292213109818	0.735113616830221	NS
0.0152127890461713	0.955329837609615	HOMEZ	-2.93586215725979	-2.92064936821362	0.97037440198142	NS
0.0251238503638219	0.884719708328471	RANDOM1_3_hBGm	-2.85043939085566	-2.82531554049183	0.927057200252658	NS
