"reporter_id","promoter","library","gcf","cell","condition","stimulation","reference_condition","target","effect_size","off_target","tf","spacing","distance","background","commercial_reporter","neg_ctrls","hPGK","native_enhancer","rand_promoter","tf_target","reporter_activity_minP","reporter_dif_minP","reporter_activity_minP_gcf","reporter_activity_neg","reference_activity_gcf","reference_activity_minP"
"XBP1_neg_5bp_10bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_neg","5bp","10bp",2,"No","Yes","No","No","No",NA,0.668176155867349,NA,0.668176155867349,NA,NA,NA
"XBP1_neg_5bp_10bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_neg","5bp","10bp",2,"No","Yes","No","No","No",NA,1.40495741955394,NA,1.40495741955394,NA,NA,NA
"XBP1_neg_5bp_10bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_neg","5bp","10bp",3,"No","Yes","No","No","No",NA,1.0836097799932,NA,1.0836097799932,NA,NA,NA
"XBP1_neg_5bp_10bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_neg","5bp","10bp",3,"No","Yes","No","No","No",NA,0.798679939970869,NA,0.798679939970869,NA,NA,NA
"XBP1_neg_5bp_21bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_neg","5bp","21bp",1,"No","Yes","No","No","No",NA,2.03973282300118,NA,2.03973282300118,NA,NA,NA
"XBP1_neg_5bp_21bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_neg","5bp","21bp",1,"No","Yes","No","No","No",NA,5.620508147314,NA,5.620508147314,NA,NA,NA
"XBP1_neg_5bp_21bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_neg","5bp","21bp",2,"No","Yes","No","No","No",NA,3.07617391525822,NA,3.07617391525822,NA,NA,NA
"XBP1_neg_5bp_21bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_neg","5bp","21bp",2,"No","Yes","No","No","No",NA,1.29493720693721,NA,1.29493720693721,NA,NA,NA
"XBP1_neg_5bp_21bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_neg","5bp","21bp",3,"No","Yes","No","No","No",NA,1.9902806467597,NA,1.9902806467597,NA,NA,NA
"XBP1_neg_5bp_21bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_neg","5bp","21bp",3,"No","Yes","No","No","No",NA,2.69549496234498,NA,2.69549496234498,NA,NA,NA
"XBP1_neg_5bp_21bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_neg","5bp","21bp",1,"No","Yes","No","No","No",NA,1.386991977635,NA,1.386991977635,NA,NA,NA
"XBP1_neg_5bp_21bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_neg","5bp","21bp",1,"No","Yes","No","No","No",NA,0.734614425317806,NA,0.734614425317806,NA,NA,NA
"XBP1_neg_5bp_21bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_neg","5bp","21bp",2,"No","Yes","No","No","No",NA,1.6250975806746,NA,1.6250975806746,NA,NA,NA
"XBP1_neg_5bp_21bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_neg","5bp","21bp",2,"No","Yes","No","No","No",NA,0.939526940310013,NA,0.939526940310013,NA,NA,NA
"XBP1_neg_5bp_21bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_neg","5bp","21bp",3,"No","Yes","No","No","No",NA,0.592104565548631,NA,0.592104565548631,NA,NA,NA
"XBP1_neg_5bp_21bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_neg","5bp","21bp",3,"No","Yes","No","No","No",NA,0.861224290703899,NA,0.861224290703899,NA,NA,NA
"XBP1_promega_long_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",0,2.43483752367027,0.803267056336169,2.43483752367027,NA,0.398089331824607,0.398089331824607
"XBP1_promega_long_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",NA,1.29407245653556,NA,1.29407245653556,NA,NA,NA
"XBP1_promega_long_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",0,0.854817950962481,-0.387502493079688,0.854817950962481,NA,-0.0698231080060464,-0.0698231080060464
"XBP1_promega_long_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",NA,0.952754810233328,NA,0.952754810233328,NA,NA,NA
"XBP1_promega_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_promega",NA,"10bp",NA,"Yes","No","No","No","No",0,2.91206547410192,0.437795396821267,2.91206547410192,NA,0.796095161227762,0.796095161227762
"XBP1_promega_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_promega",NA,"10bp",NA,"Yes","No","No","No","No",NA,1.85411479238219,NA,1.85411479238219,NA,NA,NA
"XBP1_promega_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_promega",NA,"10bp",NA,"Yes","No","No","No","No",0,2.97236526571014,0.724322841114378,2.97236526571014,NA,0.840653354662337,0.840653354662337
"XBP1_promega_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_promega",NA,"10bp",NA,"Yes","No","No","No","No",NA,1.98157431015618,NA,1.98157431015618,NA,NA,NA
"XBP1_promega_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_promega",NA,"21bp",NA,"Yes","No","No","No","No",0,1.93367878605382,-1.03231838732223,1.93367878605382,NA,1.87731564213112,1.87731564213112
"XBP1_promega_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_promega",NA,"21bp",NA,"Yes","No","No","No","No",NA,3.56206344502453,NA,3.56206344502453,NA,NA,NA
"XBP1_promega_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_promega",NA,"21bp",NA,"Yes","No","No","No","No",0,1.56663119261932,-0.537516156259062,1.56663119261932,NA,1.03071912353341,1.03071912353341
"XBP1_promega_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_promega",NA,"21bp",NA,"Yes","No","No","No","No",NA,1.97976168151881,NA,1.97976168151881,NA,NA,NA
"XBP1_romanov_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",0,21.8036838700534,-0.123841253674783,21.8036838700534,NA,4.56276121928399,4.56276121928399
"XBP1_romanov_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",NA,23.7696839340575,NA,23.7696839340575,NA,NA,NA
"XBP1_romanov_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",0,22.5934080740481,0.674035983160319,22.5934080740481,NA,3.82280239630812,3.82280239630812
"XBP1_romanov_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",NA,14.7766610584499,NA,14.7766610584499,NA,NA,NA
"XBP1_romanov_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",0,6.47764799826076,-0.165543898045396,6.47764799826076,NA,2.79534067489988,2.79534067489988
"XBP1_romanov_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",NA,7.01750097682958,NA,7.01750097682958,NA,NA,NA
"XBP1_romanov_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",0,11.2023299096756,0.0328709657906772,11.2023299096756,NA,3.44565573498385,3.44565573498385
"XBP1_romanov_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",NA,10.9371395655036,NA,10.9371395655036,NA,NA,NA
"XBP1_TF-seq_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_TF-seq",NA,"10bp",NA,"Yes","No","No","No","No",0,14.8982448446045,-0.0560978646430392,14.8982448446045,NA,3.91487620360112,3.91487620360112
"XBP1_TF-seq_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_TF-seq",NA,"10bp",NA,"Yes","No","No","No","No",NA,15.149053633898,NA,15.149053633898,NA,NA,NA
"XBP1_TF-seq_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_TF-seq",NA,"10bp",NA,"Yes","No","No","No","No",0,12.454445508732,0.515950063117019,12.454445508732,NA,3.08511141133092,3.08511141133092
"XBP1_TF-seq_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_TF-seq",NA,"10bp",NA,"Yes","No","No","No","No",NA,9.09450223178703,NA,9.09450223178703,NA,NA,NA
"XBP1_TF-seq_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",0,13.1278657773386,-0.10653104499962,13.1278657773386,NA,3.74578932017232,3.74578932017232
"XBP1_TF-seq_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",NA,13.6419496047431,NA,13.6419496047431,NA,NA,NA
"XBP1_TF-seq_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","XBP1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",0,17.5133252222008,0.282488855399164,17.5133252222008,NA,3.81544364828651,3.81544364828651
"XBP1_TF-seq_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"XBP1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",NA,14.5834086340562,NA,14.5834086340562,NA,NA,NA
"ZFP42_10bp_10bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","10bp",1,"No","No","No","No","No",0,1.17290383285227,-0.214405273037151,1.17290383285227,1.75150178952715,0.429992236073173,0.429992236073173
"ZFP42_10bp_10bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","10bp",1,"No","No","No","No","No",NA,1.25366504420139,NA,1.25366504420139,1.15381029288791,NA,NA
"ZFP42_10bp_10bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","10bp",2,"No","No","No","No","No",0,1.07706163792416,0.488557648857818,1.07706163792416,0.589848219819847,-0.382174632554345,-0.382174632554345
"ZFP42_10bp_10bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","10bp",2,"No","No","No","No","No",NA,0.873859199632583,NA,0.873859199632583,0.417140809913424,NA,NA
"ZFP42_10bp_10bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","10bp",3,"No","No","No","No","No",0,1.63861178852381,-0.201643538806004,1.63861178852381,2.67441681628602,0.890192603111724,0.890192603111724
"ZFP42_10bp_10bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","10bp",3,"No","No","No","No","No",NA,1.84915999065924,NA,1.84915999065924,2.55677285534717,NA,NA
"ZFP42_10bp_10bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","10bp",1,"No","No","No","No","No",0,1.82371805083245,-0.211937375638828,1.82371805083245,0.74010638144649,1.07807084406733,1.07807084406733
"ZFP42_10bp_10bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","10bp",1,"No","No","No","No","No",NA,2.08331822900649,NA,2.08331822900649,0.818114857074781,NA,NA
"ZFP42_10bp_10bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","10bp",2,"No","No","No","No","No",0,1.31640306696902,0.0179244924320356,1.31640306696902,1.14473208101433,0.331893412076545,0.331893412076545
"ZFP42_10bp_10bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","10bp",2,"No","No","No","No","No",NA,1.27574016935592,NA,1.27574016935592,0.734241552992185,NA,NA
"ZFP42_10bp_10bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","10bp",3,"No","No","No","No","No",0,1.51560381907149,-0.413908772337062,1.51560381907149,1.43639688886873,1.01233789884319,1.01233789884319
"ZFP42_10bp_10bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","10bp",3,"No","No","No","No","No",NA,2.03790276873642,NA,2.03790276873642,1.97702851773924,NA,NA
"ZFP42_10bp_10bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","10bp",1,"No","No","No","No","No",0,1.26515001901167,0.327495549236864,1.26515001901167,0.54753326610944,-0.0597753799258135,-0.0597753799258135
"ZFP42_10bp_10bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","10bp",1,"No","No","No","No","No",NA,1.00308104516999,NA,1.00308104516999,1.00785980978269,NA,NA
"ZFP42_10bp_10bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","10bp",2,"No","No","No","No","No",0,1.43878248180031,0.921560955961728,1.43878248180031,2.82366820160617,-0.405993570504751,-0.405993570504751
"ZFP42_10bp_10bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","10bp",2,"No","No","No","No","No",NA,0.787194958315522,NA,0.787194958315522,0.659938611392698,NA,NA
"ZFP42_10bp_10bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","10bp",3,"No","No","No","No","No",0,1.93354734939796,-0.467092362517724,1.93354734939796,2.28649382427307,1.3595722773564,1.3595722773564
"ZFP42_10bp_10bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","10bp",3,"No","No","No","No","No",NA,2.54865920087501,NA,2.54865920087501,2.72392355106261,NA,NA
"ZFP42_10bp_21bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","21bp",1,"No","No","No","No","No",0,0.963836365024299,-0.703122317721615,0.963836365024299,1.73951486534057,0.568581626840706,0.568581626840706
"ZFP42_10bp_21bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","21bp",1,"No","No","No","No","No",NA,1.60062142235171,NA,1.60062142235171,2.38643980290825,NA,NA
"ZFP42_10bp_21bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","21bp",2,"No","No","No","No","No",0,0.764583241626175,0.0586524215989012,0.764583241626175,0.523214594500077,-0.474983269319917,-0.474983269319917
"ZFP42_10bp_21bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","21bp",2,"No","No","No","No","No",NA,0.899087672724177,NA,0.899087672724177,0.514921500569067,NA,NA
"ZFP42_10bp_21bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","21bp",3,"No","No","No","No","No",0,3.99622856049543,0.333155998518463,3.99622856049543,4.23037066466451,1.66466498454268,1.66466498454268
"ZFP42_10bp_21bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","21bp",3,"No","No","No","No","No",NA,3.15720946809777,NA,3.15720946809777,4.84167910985951,NA,NA
"ZFP42_10bp_21bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","21bp",1,"No","No","No","No","No",0,0.985993252753712,-0.675749916445899,0.985993252753712,1.24199450035078,0.655099302010223,0.655099302010223
"ZFP42_10bp_21bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","21bp",1,"No","No","No","No","No",NA,1.59710885955335,NA,1.59710885955335,1.72829132450564,NA,NA
"ZFP42_10bp_21bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","21bp",2,"No","No","No","No","No",0,0.828364950724956,-0.382391544344244,0.828364950724956,0.313612254955592,0.110421050173319,0.110421050173319
"ZFP42_10bp_21bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","21bp",2,"No","No","No","No","No",NA,0.943683781977937,NA,0.943683781977937,0.3529266724006,NA,NA
"ZFP42_10bp_21bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","21bp",3,"No","No","No","No","No",0,4.42603130519126,0.161942647740518,4.42603130519126,2.96053823710761,1.93891957943249,1.93891957943249
"ZFP42_10bp_21bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","21bp",3,"No","No","No","No","No",NA,3.49245227712001,NA,3.49245227712001,3.77693001821974,NA,NA
"ZFP42_10bp_21bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","21bp",1,"No","No","No","No","No",0,1.58749923699622,0.0817360777249777,1.58749923699622,2.25741452753357,0.584055702054995,0.584055702054995
"ZFP42_10bp_21bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","21bp",1,"No","No","No","No","No",NA,1.46321863036257,NA,1.46321863036257,1.66610307357315,NA,NA
"ZFP42_10bp_21bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","21bp",2,"No","No","No","No","No",0,0.737090652146943,-0.525146043533659,0.737090652146943,0.389923590374083,0.036583491093408,0.036583491093408
"ZFP42_10bp_21bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","21bp",2,"No","No","No","No","No",NA,1.07017630613035,NA,1.07017630613035,0.476073893037852,NA,NA
"ZFP42_10bp_21bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","ZFP42","10bp","21bp",3,"No","No","No","No","No",0,2.59523760586395,-0.206045681259486,2.59523760586395,3.07008554334737,1.51462008562372,1.51462008562372
"ZFP42_10bp_21bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"ZFP42","10bp","21bp",3,"No","No","No","No","No",NA,2.74227436033024,NA,2.74227436033024,4.60397473710662,NA,NA
